date,stkcd,weight
2024-08-01,2100,0.0003742744175075403
2024-08-01,2125,0.0007185210880517249
2024-08-01,2134,0.00028560804069482004
2024-08-01,2149,0.0013628470637502828
2024-08-01,2157,0.0005886475580517654
2024-08-01,2163,0.0002801830834972648
2024-08-01,2165,0.0005999135400240479
2024-08-01,2172,0.00035170246806458906
2024-08-01,2175,0.00030920327956849815
2024-08-01,2178,0.001160943795046537
2024-08-01,2181,0.00032736796309406263
2024-08-01,2197,0.0008115335266344725
2024-08-01,2199,0.0002705111755448242
2024-08-01,2200,0.0014167449702262825
2024-08-01,2207,0.00033887008071628653
2024-08-01,2208,0.00027168348833158393
2024-08-01,2211,0.0003556934180568113
2024-08-01,2222,0.0008194897376799085
2024-08-01,2227,0.0005956386216865844
2024-08-01,2230,0.0003321375625563603
2024-08-01,2232,0.00025827980196730044
2024-08-01,2235,0.00029363449617102107
2024-08-01,2237,0.0006316470018389219
2024-08-01,2259,0.0005055722978428468
2024-08-01,2261,0.0003449296557497277
2024-08-01,2262,0.0011450404553883654
2024-08-01,2264,0.0002758678324863058
2024-08-01,2284,0.0005246105852093138
2024-08-01,2309,0.00028626011384709135
2024-08-01,2320,0.00031228376056046325
2024-08-01,2324,0.0006687036259468053
2024-08-01,2326,0.00029466963540546653
2024-08-01,2336,0.00025827980196730044
2024-08-01,2337,0.0010111445956856935
2024-08-01,2345,0.00044304568856899646
2024-08-01,2347,0.000363425883666742
2024-08-01,2354,0.0033887008071628653
2024-08-01,2363,0.0011295669357209552
2024-08-01,2365,0.0019901893629369204
2024-08-01,2366,0.0003058095850366488
2024-08-01,2367,0.000683280271744011
2024-08-01,2375,0.0005984817654655179
2024-08-01,2376,0.002696385588495183
2024-08-01,2377,0.0004794720071320306
2024-08-01,2378,0.0003006760908034196
2024-08-01,2380,0.004907316237378709
2024-08-01,2383,0.00030212513220488195
2024-08-01,2385,0.00029924088273275895
2024-08-01,2386,0.0008987951961650608
2024-08-01,2387,0.0004897731635352578
2024-08-01,2395,0.0002679101065492009
2024-08-01,2400,0.0003655449850292303
2024-08-01,2406,0.00032356627061942196
2024-08-01,2409,0.00030248957747895297
2024-08-01,2413,0.0004534608675046148
2024-08-01,2414,0.00036395335229325395
2024-08-01,2420,0.00026992880487626693
2024-08-01,2426,0.00027678130213030025
2024-08-01,2428,0.0009795463270705156
2024-08-01,2438,0.00032066989735300764
2024-08-01,2442,0.0004740337613044461
2024-08-01,2453,0.0003857905534308492
2024-08-01,2460,0.0003115079002857789
2024-08-01,2475,0.0002623052926046569
2024-08-01,2480,0.00032231858577127506
2024-08-01,2482,0.00033524580177814444
2024-08-01,2487,0.004907316237378709
2024-08-01,2506,0.0004461990386655729
2024-08-01,2512,0.0005686255322676915
2024-08-01,2513,0.00037316050555067265
2024-08-01,2524,0.00037260603228833877
2024-08-01,2526,0.00062690964932513
2024-08-01,2530,0.00030844263189428286
2024-08-01,2537,0.0032566735029876887
2024-08-01,2540,0.0019590926541410312
2024-08-01,2546,0.0010855578343292296
2024-08-01,2554,0.00029158588340703727
2024-08-01,2559,0.0006965662770279222
2024-08-01,2564,0.00032149212785904105
2024-08-01,2565,0.0003507186849371357
2024-08-01,2569,0.0010950386887775196
2024-08-01,2574,0.00033795668427230726
2024-08-01,2578,0.0008221765892788591
2024-08-01,2580,0.00047136063859032335
2024-08-01,2581,0.000378797371193432
2024-08-01,2583,0.0030212513220488194
2024-08-01,2602,0.0005872689923420421
2024-08-01,2606,0.004907316237378709
2024-08-01,2622,0.0002737596721943799
2024-08-01,2625,0.002022289191371387
2024-08-01,2652,0.001441171607643977
2024-08-01,2655,0.004907316237378709
2024-08-01,2659,0.00031542623865415346
2024-08-01,2664,0.0008500469821357695
2024-08-01,2669,0.0003628999417222171
2024-08-01,2675,0.00029090935003486313
2024-08-01,2679,0.0004376332630541919
2024-08-01,2689,0.00028724382557852467
2024-08-01,2701,0.0004422643028748713
2024-08-01,2712,0.0003162217651072535
2024-08-01,2721,0.0003248236525000674
2024-08-01,2725,0.0024828104923767524
2024-08-01,2730,0.0012729129935535636
2024-08-01,2731,0.00047224832340876085
2024-08-01,2732,0.0005584941196660401
2024-08-01,2733,0.00035120988757710367
2024-08-01,2739,0.0005475193443887598
2024-08-01,2741,0.00025827980196730044
2024-08-01,2742,0.00025827980196730044
2024-08-01,2755,0.0003478000828433453
2024-08-01,2758,0.000844322760033845
2024-08-01,2759,0.0003076857174601865
2024-08-01,2760,0.0003531885348310591
2024-08-01,2765,0.0003644823542587965
2024-08-01,2769,0.0006722891681770831
2024-08-01,2788,0.000343042215772985
2024-08-01,2795,0.0009287550360372297
2024-08-01,2796,0.000559740758326009
2024-08-01,2797,0.0012859685114361642
2024-08-01,2801,0.0008011624911503259
2024-08-01,2811,0.0026677006354260853
2024-08-01,2813,0.0002823917339302388
2024-08-01,2827,0.00027739365014386286
2024-08-01,2828,0.004907316237378709
2024-08-01,2831,0.0003834309781805076
2024-08-01,2836,0.00032651544235683854
2024-08-01,2839,0.0015384285873009326
2024-08-01,2847,0.0005149155230596551
2024-08-01,2848,0.0012114196122224735
2024-08-01,2852,0.0028495893151142277
2024-08-01,2853,0.0015106256610244097
2024-08-01,2858,0.0032149212785904106
2024-08-01,2859,0.004250234910678848
2024-08-01,2862,0.004907316237378709
2024-08-01,2868,0.0005138603682992869
2024-08-01,2875,0.0009950946814684602
2024-08-01,2882,0.0003912072694696599
2024-08-01,2884,0.0002708033042441166
2024-08-01,2885,0.00032908643009193177
2024-08-01,2889,0.0011828483949530755
2024-08-01,2898,0.0007144269507978689
2024-08-01,2905,0.0002905722592468737
2024-08-01,2909,0.000265639681917428
2024-08-01,2929,0.0009607810717626513
2024-08-01,2930,0.0008063146615114212
2024-08-01,2936,0.0009052846921662527
2024-08-01,2937,0.0002752621950933612
2024-08-01,2939,0.001166343533628149
2024-08-01,2943,0.00033038716696976545
2024-08-01,2946,0.00029641118171400946
2024-08-01,2961,0.00027556468102203516
2024-08-01,2976,0.0005439563117788547
2024-08-01,2987,0.0003186326044854536
2024-08-01,3008,0.004907316237378709
2024-08-01,3009,0.0009462787159624603
2024-08-01,3010,0.0003107358856630136
2024-08-01,3011,0.0035823408532864574
2024-08-01,3017,0.0012475813916918012
2024-08-01,3022,0.0003720532043472582
2024-08-01,3030,0.0007960757451747683
2024-08-01,3035,0.000647968629793416
2024-08-01,3036,0.0004888184400195945
2024-08-01,3038,0.00031384713357953943
2024-08-01,3039,0.0006651561266049125
2024-08-01,3040,0.0004869201159806835
2024-08-01,3042,0.00026479816233374026
2024-08-01,300002,0.0018575100720744594
2024-08-01,300010,0.0006116191700732976
2024-08-01,300014,0.000531279363834856
2024-08-01,300019,0.004477926066608072
2024-08-01,300022,0.0007811958247042118
2024-08-01,300024,0.0014838098208878818
2024-08-01,300032,0.0003370481985618979
2024-08-01,300033,0.0006176449747045615
2024-08-01,300048,0.002321887590093074
2024-08-01,300055,0.0004345994102773865
2024-08-01,300062,0.002365696789906151
2024-08-01,300065,0.004907316237378709
2024-08-01,300068,0.0002967619641775763
2024-08-01,300082,0.00026094054082211445
2024-08-01,300084,0.004907316237378709
2024-08-01,300086,0.00033390660416784555
2024-08-01,300093,0.004907316237378709
2024-08-01,300095,0.0018997262100761518
2024-08-01,300097,0.00027770084134003543
2024-08-01,300106,0.0002587862329515501
2024-08-01,300110,0.0008529382984015374
2024-08-01,300123,0.0007986110182485734
2024-08-01,300127,0.004907316237378709
2024-08-01,300146,0.00046697180582877464
2024-08-01,300154,0.0043235148229319315
2024-08-01,300160,0.002388227235524305
2024-08-01,300166,0.001023525958081845
2024-08-01,300174,0.0029852840444053812
2024-08-01,300193,0.004044578382742774
2024-08-01,300200,0.001830393136715708
2024-08-01,300201,0.003174226072532304
2024-08-01,300210,0.0007441064086945164
2024-08-01,300214,0.0010070837740162731
2024-08-01,300219,0.00033479821058751935
2024-08-01,300221,0.004907316237378709
2024-08-01,300224,0.004907316237378709
2024-08-01,300230,0.001223238340146595
2024-08-01,300247,0.0004955807504546483
2024-08-01,300249,0.0027256941275005655
2024-08-01,300250,0.0008860913771379929
2024-08-01,300256,0.00025827980196730044
2024-08-01,300259,0.0005463264917866057
2024-08-01,300270,0.0002670541637167753
2024-08-01,300276,0.004907316237378709
2024-08-01,300277,0.004907316237378709
2024-08-01,300279,0.00032951886955328777
2024-08-01,300302,0.00025827980196730044
2024-08-01,300313,0.0005900326111295341
2024-08-01,300320,0.004907316237378709
2024-08-01,300327,0.0005791313157737921
2024-08-01,300329,0.0005301561516491586
2024-08-01,300331,0.00029536379237933097
2024-08-01,300340,0.0009219259548898972
2024-08-01,300341,0.0009356860437688508
2024-08-01,300344,0.0002725694127500566
2024-08-01,300353,0.0006207026230941881
2024-08-01,300358,0.004822381917885615
2024-08-01,300369,0.0003277958950719634
2024-08-01,300370,0.000867695016366962
2024-08-01,300376,0.0002804964873937942
2024-08-01,300381,0.000656449894581288
2024-08-01,300385,0.00030395619361218426
2024-08-01,300388,0.001717560683082548
2024-08-01,300396,0.004907316237378709
2024-08-01,300400,0.00025827980196730044
2024-08-01,300410,0.00030139886986785096
2024-08-01,300416,0.004907316237378709
2024-08-01,300420,0.0006795768556369972
2024-08-01,300432,0.00037483387104641553
2024-08-01,300435,0.004907316237378709
2024-08-01,300445,0.004907316237378709
2024-08-01,300449,0.000999059202111761
2024-08-01,300450,0.0002899004158728925
2024-08-01,300455,0.0002636843950894343
2024-08-01,300457,0.0003793704383208048
2024-08-01,300459,0.000509682641727748
2024-08-01,300464,0.00031985186190057653
2024-08-01,300469,0.00025827980196730044
2024-08-01,300470,0.004907316237378709
2024-08-01,300471,0.00026257995783251516
2024-08-01,300485,0.0003118953479229503
2024-08-01,300486,0.004907316237378709
2024-08-01,300490,0.00036985820019181715
2024-08-01,300499,0.00037652231190698495
2024-08-01,300500,0.0016717590648670133
2024-08-01,300515,0.004907316237378709
2024-08-01,300516,0.004907316237378709
2024-08-01,300520,0.00035874658044356513
2024-08-01,300521,0.004907316237378709
2024-08-01,300527,0.002238963033304036
2024-08-01,300530,0.00038817934942732507
2024-08-01,300531,0.0006446371715425501
2024-08-01,300536,0.00045593429041827636
2024-08-01,300539,0.0003375018300539058
2024-08-01,300547,0.004907316237378709
2024-08-01,300553,0.004907316237378709
2024-08-01,300558,0.0003174226072532304
2024-08-01,300565,0.0014495020793644626
2024-08-01,300567,0.0005914241974765377
2024-08-01,300573,0.0023005858690830464
2024-08-01,300588,0.0017414156925698056
2024-08-01,300589,0.0014664553200587837
2024-08-01,300598,0.0006146173032599314
2024-08-01,300612,0.0038579055343084924
2024-08-01,300623,0.002125117455339424
2024-08-01,300626,0.0033435181297340267
2024-08-01,300634,0.0003425735788661913
2024-08-01,300661,0.0005202569703942987
2024-08-01,300665,0.000382261981295811
2024-08-01,300669,0.004643775180186148
2024-08-01,300678,0.0005159750200206833
2024-08-01,300683,0.00045101413620512955
2024-08-01,300693,0.00027831726940072367
2024-08-01,300695,0.004907316237378709
2024-08-01,300711,0.0006380759789568753
2024-08-01,300712,0.001765942674155296
2024-08-01,300715,0.0004975473407342301
2024-08-01,300716,0.00025827980196730044
2024-08-01,300722,0.001019365283455496
2024-08-01,300723,0.000728964708517593
2024-08-01,300730,0.0002780087136696807
2024-08-01,300731,0.0036877038195595887
2024-08-01,300740,0.004907316237378709
2024-08-01,300745,0.0002764761408269592
2024-08-01,300749,0.0018438519097797943
2024-08-01,300750,0.0006985065730642117
2024-08-01,300755,0.0003126731418080449
2024-08-01,300756,0.0006429842557180821
2024-08-01,300758,0.0007397164003836343
2024-08-01,300761,0.0003407117659375707
2024-08-01,300765,0.0003166210350126919
2024-08-01,300777,0.0004353539231424514
2024-08-01,300782,0.0006513347005975376
2024-08-01,300797,0.000757594742386864
2024-08-01,300801,0.004907316237378709
2024-08-01,300802,0.004907316237378709
2024-08-01,300808,0.002038730566910992
2024-08-01,300810,0.0003099676881706453
2024-08-01,300819,0.0005170388860413444
2024-08-01,300833,0.0018171294183337101
2024-08-01,300836,0.0006777401614325731
2024-08-01,300838,0.003980378725873841
2024-08-01,300842,0.00046181189637210313
2024-08-01,300846,0.0013554803228651461
2024-08-01,300849,0.004110882946394295
2024-08-01,300854,0.0006616460678893193
2024-08-01,300858,0.004907316237378709
2024-08-01,300861,0.0006042502644097639
2024-08-01,300869,0.0005647834678604776
2024-08-01,300871,0.00048316735978815413
2024-08-01,300877,0.0008386751161540201
2024-08-01,300888,0.00047855698421765653
2024-08-01,300893,0.003058095850366488
2024-08-01,300895,0.0011046866067403172
2024-08-01,300907,0.004907316237378709
2024-08-01,300908,0.004907316237378709
2024-08-01,300921,0.00313454824662565
2024-08-01,300929,0.0008303439063909007
2024-08-01,300932,0.004907316237378709
2024-08-01,300937,0.0003017615640554176
2024-08-01,300940,0.0003541862425565706
2024-08-01,300942,0.0002612123538854709
2024-08-01,300946,0.0004678430218844254
2024-08-01,300952,0.0005257103977569224
2024-08-01,300953,0.0013702943154647652
2024-08-01,300955,0.0009322076569890409
2024-08-01,300961,0.0005451388255001132
2024-08-01,300984,0.0045593429041827635
2024-08-01,300985,0.00034876753787211684
2024-08-01,300989,0.0008647029645863862
2024-08-01,300993,0.0003497403901395425
2024-08-01,300997,0.0019439058893802484
2024-08-01,301006,0.0023435874741126357
2024-08-01,301008,0.000726851767333484
2024-08-01,301010,0.0005831717668140745
2024-08-01,301013,0.0005213385857173638
2024-08-01,301020,0.00030322111212823704
2024-08-01,301022,0.00038698126501551236
2024-08-01,301024,0.0002653585817249228
2024-08-01,301026,0.00036029290191099425
2024-08-01,301028,0.0013338503177130426
2024-08-01,301029,0.00076220018155031
2024-08-01,301032,0.0005845311415618927
2024-08-01,301033,0.0013060617694273541
2024-08-01,301035,0.0006284808514537644
2024-08-01,301037,0.0011145060432446758
2024-08-01,301040,0.0002859337055074709
2024-08-01,301046,0.001501579998383545
2024-08-01,301048,0.0004446167725710142
2024-08-01,301049,0.00025827980196730044
2024-08-01,301051,0.00035368668509175175
2024-08-01,301053,0.0002988842189869511
2024-08-01,301055,0.002107259325462622
2024-08-01,301056,0.001003055438920208
2024-08-01,301059,0.002755646810220352
2024-08-01,301062,0.00028889845591019815
2024-08-01,301069,0.0003875793813447481
2024-08-01,301072,0.0017058765968030749
2024-08-01,301077,0.0017784670902840569
2024-08-01,301079,0.00025827980196730044
2024-08-01,301085,0.001067080254170434
2024-08-01,301086,0.004907316237378709
2024-08-01,301088,0.0013198097880529054
2024-08-01,301091,0.0039181853082820624
2024-08-01,301092,0.0014247946575571139
2024-08-01,301093,0.00030693250884951287
2024-08-01,301097,0.00033301973403725366
2024-08-01,301109,0.004399365960176351
2024-08-01,301121,0.0005609929747875884
2024-08-01,301125,0.0005560174273393614
2024-08-01,301126,0.0008955852133216143
2024-08-01,301128,0.00025827980196730044
2024-08-01,301132,0.00025827980196730044
2024-08-01,301133,0.0006759133685446145
2024-08-01,301138,0.004907316237378709
2024-08-01,301150,0.0015972220364971468
2024-08-01,301152,0.0017911704266432287
2024-08-01,301158,0.001015238298502235
2024-08-01,301161,0.0012414052461883762
2024-08-01,301165,0.0007910531852683029
2024-08-01,301179,0.0003210804862100538
2024-08-01,301186,0.0011555938236407926
2024-08-01,301198,0.0017535934246856785
2024-08-01,301200,0.004907316237378709
2024-08-01,301203,0.004907316237378709
2024-08-01,301218,0.0005699178630228454
2024-08-01,301223,0.0025588148952046122
2024-08-01,301230,0.0005777969118203963
2024-08-01,301232,0.0002939787335639531
2024-08-01,301235,0.0005235153647809019
2024-08-01,301251,0.00025827980196730044
2024-08-01,301256,0.0008168203900001693
2024-08-01,301262,0.0007787697507144473
2024-08-01,301263,0.00032995244701322635
2024-08-01,301266,0.00028175714576410336
2024-08-01,301268,0.0003065572857335599
2024-08-01,301269,0.0013267929086246137
2024-08-01,301283,0.004907316237378709
2024-08-01,301285,0.00030958501201240986
2024-08-01,301290,0.0012292346065198628
2024-08-01,301293,0.0015197809680609212
2024-08-01,301296,0.00029995677001202396
2024-08-01,301298,0.001062558727669712
2024-08-01,301302,0.00029294843426407946
2024-08-01,301306,0.0002628551988784612
2024-08-01,301311,0.0006101310455719027
2024-08-01,301325,0.0009118685808365527
2024-08-01,301331,0.00030882248735228076
2024-08-01,301336,0.00125381929865026
2024-08-01,301338,0.00030469484778864153
2024-08-01,301362,0.002639619576105811
2024-08-01,301368,0.00033346257942826066
2024-08-01,301370,0.0009534747518252927
2024-08-01,301381,0.0003737166314903905
2024-08-01,301396,0.0006599048940264527
2024-08-01,301408,0.0002882343215287954
2024-08-01,301421,0.00026039860823473727
2024-08-01,301428,0.0002722734633333898
2024-08-01,301439,0.004907316237378709
2024-08-01,301487,0.00025827980196730044
2024-08-01,301488,0.00025827980196730044
2024-08-01,301489,0.00025827980196730044
2024-08-01,301510,0.00026819664142251553
2024-08-01,301526,0.00029571209873826887
2024-08-01,301529,0.00047673737591264636
2024-08-01,301536,0.001312899789162576
2024-08-01,301539,0.00026733886964824306
2024-08-01,301550,0.0004368708357666411
2024-08-01,301555,0.0003421062206412715
2024-08-01,301559,0.0016283367514938443
2024-08-01,301596,0.0003182282483883909
2024-08-01,600000,0.002143280852393607
2024-08-01,600017,0.0007739625300310247
2024-08-01,600018,0.00250763859730052
2024-08-01,600020,0.002882343215287954
2024-08-01,600028,0.001567274123312825
2024-08-01,600030,0.0007310899700584606
2024-08-01,600032,0.0010277207365985738
2024-08-01,600036,0.004907316237378709
2024-08-01,600037,0.0008767967123428392
2024-08-01,600039,0.0004567647718215883
2024-08-01,600055,0.00045264234608312636
2024-08-01,600063,0.0006013521816068393
2024-08-01,600071,0.0007485488350150805
2024-08-01,600072,0.0006161274194841572
2024-08-01,600073,0.0003816801517961217
2024-08-01,600078,0.000494603273629294
2024-08-01,600081,0.0006191700240248197
2024-08-01,600084,0.0002885660065938458
2024-08-01,600099,0.00043916612912443435
2024-08-01,600107,0.00025827980196730044
2024-08-01,600114,0.000793556518133076
2024-08-01,600116,0.0007123973287785569
2024-08-01,600119,0.0002650780758245793
2024-08-01,600120,0.0008141683757469222
2024-08-01,600129,0.0025329682801015353
2024-08-01,600158,0.0005346777392964861
2024-08-01,600168,0.0006547359261881253
2024-08-01,600169,0.0004907316237378708
2024-08-01,600183,0.00034731836527708034
2024-08-01,600184,0.0004383983561714196
2024-08-01,600186,0.0007530446238139699
2024-08-01,600192,0.0011346780983260273
2024-08-01,600199,0.000274058863092953
2024-08-01,600202,0.0002761716516850793
2024-08-01,600212,0.0005404393528664914
2024-08-01,600222,0.00044779260666080717
2024-08-01,600225,0.0002811254032848117
2024-08-01,600226,0.0005268148313656555
2024-08-01,600228,0.00033169822715615343
2024-08-01,600236,0.0003397884278184986
2024-08-01,600239,0.0006057098061112367
2024-08-01,600250,0.0011502929345415232
2024-08-01,600255,0.0009833876852158902
2024-08-01,600289,0.0007164681706572915
2024-08-01,600302,0.00031944440729942926
2024-08-01,600319,0.00036237551984111564
2024-08-01,600333,0.0007063770696621182
2024-08-01,600352,0.0024346005799034177
2024-08-01,600355,0.004907316237378709
2024-08-01,600358,0.00027893644018915685
2024-08-01,600365,0.0004407097710545729
2024-08-01,600370,0.0003546872131966789
2024-08-01,600375,0.00025827980196730044
2024-08-01,600376,0.00025827980196730044
2024-08-01,600377,0.004907316237378709
2024-08-01,600396,0.000607176415811264
2024-08-01,600397,0.0003256673502987688
2024-08-01,600400,0.0007507899991917725
2024-08-01,600403,0.0004985365004573599
2024-08-01,600406,0.00034024947046140024
2024-08-01,600415,0.0008923980773311458
2024-08-01,600421,0.0003782260327753424
2024-08-01,600429,0.00048503647916837907
2024-08-01,600435,0.00038519794121359756
2024-08-01,600444,0.0005369675797217388
2024-08-01,600446,0.0011245016131392468
2024-08-01,600448,0.00046871749482252714
2024-08-01,600461,0.0002849589315114227
2024-08-01,600475,0.001119481516652018
2024-08-01,600476,0.0005725202276941827
2024-08-01,600477,0.0006669251588565213
2024-08-01,600478,0.0006496473050001348
2024-08-01,600481,0.0004878674313814241
2024-08-01,600491,0.0006348452145064608
2024-08-01,600493,0.000451826774288382
2024-08-01,600505,0.0002892316721223206
2024-08-01,600506,0.004907316237378709
2024-08-01,600516,0.000441485668538824
2024-08-01,600517,0.000882971337077648
2024-08-01,600526,0.00045510682346651903
2024-08-01,600539,0.00028658726826291653
2024-08-01,600545,0.00025827980196730044
2024-08-01,600547,0.000344455851277544
2024-08-01,600550,0.00025985892200005385
2024-08-01,600551,0.0005117629790409225
2024-08-01,600557,0.004907316237378709
2024-08-01,600569,0.00043160733172125987
2024-08-01,600578,0.0007692142936504663
2024-08-01,600581,0.0007836370616564125
2024-08-01,600590,0.0005128095291003109
2024-08-01,600592,0.00029192533146688243
2024-08-01,600596,0.0005392771176990365
2024-08-01,600598,0.002006110877840416
2024-08-01,600603,0.0004454065004086181
2024-08-01,600618,0.00038460714682523315
2024-08-01,600622,0.00038938487535722366
2024-08-01,600661,0.0002667700635426085
2024-08-01,600665,0.0002943237790258827
2024-08-01,600673,0.0008737416715332823
2024-08-01,600678,0.003742744175075403
2024-08-01,600682,0.00026175768239045094
2024-08-01,600683,0.0009644763835771231
2024-08-01,600684,0.0011941136177621525
2024-08-01,600688,0.0010362142964051736
2024-08-01,600698,0.0006237906958459006
2024-08-01,600725,0.00025827980196730044
2024-08-01,600728,0.0007004577087431621
2024-08-01,600732,0.00025958991690481576
2024-08-01,600744,0.0006364564967767818
2024-08-01,600753,0.0002614847338165297
2024-08-01,600760,0.0005804718975232685
2024-08-01,600765,0.00029124722384442744
2024-08-01,600768,0.00047313935798123013
2024-08-01,600769,0.0004361110604000904
2024-08-01,600771,0.0004584348441134406
2024-08-01,600779,0.0003905979123521059
2024-08-01,600782,0.0003150299745352412
2024-08-01,600784,0.001188454311516834
2024-08-01,600791,0.00046523907185538405
2024-08-01,600802,0.00037040451954217427
2024-08-01,600804,0.0002728660062350947
2024-08-01,600808,0.0006946367305541607
2024-08-01,600810,0.00037150201441489187
2024-08-01,600816,0.0013409832071125778
2024-08-01,600825,0.000622242828114273
2024-08-01,600828,0.0002846354820999455
2024-08-01,600846,0.0002926066041190805
2024-08-01,600853,0.0002981734360642711
2024-08-01,600860,0.0005622508065696234
2024-08-01,600861,0.00046610382849452043
2024-08-01,600865,0.0005416066084882332
2024-08-01,600869,0.0002827101011612762
2024-08-01,600871,0.001457929417035186
2024-08-01,600877,0.0005358202130984018
2024-08-01,600879,0.0004995296010558805
2024-08-01,600889,0.0003887811778760496
2024-08-01,600892,0.00026313101755514375
2024-08-01,600895,0.00036185261144307647
2024-08-01,600898,0.00025827980196730044
2024-08-01,600926,0.000506593656020307
2024-08-01,600927,0.0005107206919145662
2024-08-01,600928,0.0015771311932707675
2024-08-01,600936,0.00025827980196730044
2024-08-01,600975,0.00048131259065269094
2024-08-01,600976,0.0003439833466804554
2024-08-01,600981,0.0003061829789133724
2024-08-01,600982,0.0015575395014288946
2024-08-01,600990,0.00028956565788689604
2024-08-01,601008,0.0003693134900295317
2024-08-01,601015,0.00031903798947843765
2024-08-01,601059,0.0003286551241547208
2024-08-01,601077,0.001053629662731311
2024-08-01,601086,0.0009911615009092966
2024-08-01,601096,0.0004601171738166091
2024-08-01,601100,0.0002971135778792085
2024-08-01,601106,0.0003799452420152303
2024-08-01,601116,0.0003227334102059871
2024-08-01,601118,0.0002798703791630045
2024-08-01,601138,0.00025827980196730044
2024-08-01,601139,0.0005487174173524114
2024-08-01,601177,0.0003073086516299657
2024-08-01,601211,0.001377823405110176
2024-08-01,601212,0.0006870242732330192
2024-08-01,601226,0.0005279239152211621
2024-08-01,601288,0.0009085647091668551
2024-08-01,601318,0.0005181071482025868
2024-08-01,601328,0.0006027977397357019
2024-08-01,601336,0.00030506552278595134
2024-08-01,601399,0.0003416401358720055
2024-08-01,601512,0.0005076191492511175
2024-08-01,601528,0.00037765641525610243
2024-08-01,601588,0.000262031201389814
2024-08-01,601599,0.0003356945913387577
2024-08-01,601606,0.0004485936667800572
2024-08-01,601628,0.001235289949409123
2024-08-01,601636,0.00034635892227907733
2024-08-01,601668,0.0007083724851131413
2024-08-01,601669,0.00028431276613384576
2024-08-01,601696,0.0005427789171646148
2024-08-01,601698,0.00025827980196730044
2024-08-01,601718,0.0008892335451420284
2024-08-01,601766,0.00046437751801861485
2024-08-01,601777,0.00025827980196730044
2024-08-01,601798,0.00035670534812240684
2024-08-01,601818,0.0006581728601838635
2024-08-01,601828,0.0002978193108432922
2024-08-01,601865,0.0003671505998975871
2024-08-01,601868,0.0009185489367401173
2024-08-01,601882,0.00036607862734314156
2024-08-01,601886,0.00034540476546839115
2024-08-01,601908,0.00029501630556476706
2024-08-01,601929,0.00025827980196730044
2024-08-01,601939,0.0019142279368706261
2024-08-01,601952,0.0004926598422987269
2024-08-01,601988,0.002786265108111689
2024-08-01,603000,0.0005712160813896401
2024-08-01,603020,0.001587113036266152
2024-08-01,603021,0.00025827980196730044
2024-08-01,603025,0.0007226624199713314
2024-08-01,603029,0.0007463210111013453
2024-08-01,603038,0.0002713894585823074
2024-08-01,603041,0.0007205858038219885
2024-08-01,603052,0.0014750815278238353
2024-08-01,603053,0.0006131145714671198
2024-08-01,603057,0.0002879033980827233
2024-08-01,603066,0.000858780341541274
2024-08-01,603076,0.0003613312099856657
2024-08-01,603078,0.0005499207450220439
2024-08-01,603080,0.0009427212771806467
2024-08-01,603086,0.0003130634952934482
2024-08-01,603088,0.0002960612275443353
2024-08-01,603097,0.0029501630556476705
2024-08-01,603098,0.000328224947290644
2024-08-01,603109,0.0005224247077709417
2024-08-01,603111,0.0009719529446901242
2024-08-01,603117,0.00025827980196730044
2024-08-01,603121,0.00038401816191432154
2024-08-01,603123,0.0003608113089641036
2024-08-01,603150,0.0006086501449758544
2024-08-01,603169,0.0005025327850301643
2024-08-01,603176,0.00027955837205134005
2024-08-01,603180,0.000688911702555088
2024-08-01,603197,0.00026963855884951825
2024-08-01,603203,0.00044699440237085916
2024-08-01,603214,0.0012992946100002696
2024-08-01,603216,0.0007332276600293919
2024-08-01,603219,0.0016829789243627653
2024-08-01,603222,0.0003577230523966505
2024-08-01,603228,0.00025827980196730044
2024-08-01,603232,0.0007668619563610152
2024-08-01,603236,0.0020554414731971476
2024-08-01,603239,0.0017294059291727724
2024-08-01,603256,0.0011095746005754515
2024-08-01,603258,0.0013481927942475915
2024-08-01,603288,0.0010902776510002263
2024-08-01,603303,0.0005928223634280189
2024-08-01,603305,0.0005035418870081366
2024-08-01,603306,0.0009872592902757953
2024-08-01,603308,0.00035269178583692264
2024-08-01,603309,0.0008358795324335067
2024-08-01,603316,0.0002922655707809464
2024-08-01,603319,0.0005751464672707616
2024-08-01,603322,0.0005572530216223379
2024-08-01,603330,0.0003384127661674116
2024-08-01,603333,0.0003759578106897331
2024-08-01,603335,0.0006332420700253838
2024-08-01,603337,0.0008707078462849028
2024-08-01,603356,0.0002875732336353808
2024-08-01,603358,0.003095850120124099
2024-08-01,603363,0.0002734611338386608
2024-08-01,603366,0.00032440344078920046
2024-08-01,603379,0.0003260908449025383
2024-08-01,603380,0.0005764686430575908
2024-08-01,603383,0.00029852840444053813
2024-08-01,603385,0.0004438298402301805
2024-08-01,603389,0.0006704916035562889
2024-08-01,603392,0.0009498631050380759
2024-08-01,603398,0.00036822886891343904
2024-08-01,603399,0.0003054371007674202
2024-08-01,603439,0.00045927446837005863
2024-08-01,603477,0.0007419049104439409
2024-08-01,603496,0.0013931325540558444
2024-08-01,603499,0.00025827980196730044
2024-08-01,603501,0.00027862651081116894
2024-08-01,603507,0.0004916938426079451
2024-08-01,603527,0.0004399365960176351
2024-08-01,603530,0.0012925972151033608
2024-08-01,603557,0.004907316237378709
2024-08-01,603565,0.0008798731920352702
