rebalance_date,action,stkcd,weight_change,new_weight,old_weight,ref_price,ref_trade_notional,ref_trade_shares,market_volume,market_amount,source
2024-08-01,BUY,600982,0.0015575395014288946,0.0015575395014288946,0.0,,1557.5395014288947,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,600986,-0.0005337710310565087,0.0,0.0005337710310565087,,533.7710310565086,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,600987,-0.002836783120109309,0.0,0.002836783120109309,,2836.783120109309,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,600990,1.6325725322254708e-05,0.00028956565788689604,0.00027323993256464133,,16.32572532225471,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,600996,-0.0005790681139672672,0.0,0.0005790681139672672,,579.0681139672672,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601006,-0.0012560880482076048,0.0,0.0012560880482076048,,1256.0880482076047,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601007,-0.0006128002371109916,0.0,0.0006128002371109916,,612.8002371109916,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601008,0.0003693134900295317,0.0003693134900295317,0.0,,369.3134900295317,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601015,0.00031903798947843765,0.00031903798947843765,0.0,,319.0379894784376,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601020,-0.00026183427294760545,0.0,0.00026183427294760545,,261.8342729476054,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601021,-0.0007234203372198525,0.0,0.0007234203372198525,,723.4203372198525,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601028,-0.00038782442041432964,0.0,0.00038782442041432964,,387.82442041432967,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601033,-0.0004398496475430811,0.0,0.0004398496475430811,,439.84964754308106,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601059,-7.20967769400865e-05,0.0003286551241547208,0.0004007519010948073,,72.0967769400865,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601066,-0.0003344022485956669,0.0,0.0003344022485956669,,334.40224859566695,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601077,0.001053629662731311,0.001053629662731311,0.0,,1053.6296627313109,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601086,0.0009911615009092966,0.0009911615009092966,0.0,,991.1615009092966,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601089,-0.0005585701276321429,0.0,0.0005585701276321429,,558.5701276321429,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601096,0.0004601171738166091,0.0004601171738166091,0.0,,460.1171738166091,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601100,0.0002971135778792085,0.0002971135778792085,0.0,,297.1135778792085,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601106,0.0003799452420152303,0.0003799452420152303,0.0,,379.9452420152303,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601111,-0.0008736114106911024,0.0,0.0008736114106911024,,873.6114106911024,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601116,0.0003227334102059871,0.0003227334102059871,0.0,,322.73341020598707,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601118,6.0377352478975825e-06,0.0002798703791630045,0.0002738326439151069,,6.037735247897582,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601133,-0.0032788791907756958,0.0,0.0032788791907756958,,3278.879190775696,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601138,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601139,0.0001596978523451255,0.0005487174173524114,0.0003890195650072859,,159.6978523451255,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601169,-0.0004236135867277324,0.0,0.0004236135867277324,,423.6135867277324,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601177,4.5823954072695804e-06,0.0003073086516299657,0.0003027262562226961,,4.582395407269581,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601187,-0.0004855263417110165,0.0,0.0004855263417110165,,485.52634171101647,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601198,-0.0002869019291928733,0.0,0.0002869019291928733,,286.9019291928733,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601211,0.001377823405110176,0.001377823405110176,0.0,,1377.8234051101758,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601212,0.0006870242732330192,0.0006870242732330192,0.0,,687.0242732330191,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601222,-0.0005660845239680014,0.0,0.0005660845239680014,,566.0845239680013,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601226,0.0005279239152211621,0.0005279239152211621,0.0,,527.9239152211621,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601229,-0.0003951075081216409,0.0,0.0003951075081216409,,395.10750812164093,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601231,-0.0004827412957738596,0.0,0.0004827412957738596,,482.7412957738596,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601288,0.0003964476753134501,0.0009085647091668551,0.000512117033853405,,396.4476753134501,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601318,0.0005181071482025868,0.0005181071482025868,0.0,,518.1071482025868,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601328,-0.0001419624304404884,0.0006027977397357019,0.0007447601701761903,,141.96243044048842,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601336,0.00030506552278595134,0.00030506552278595134,0.0,,305.0655227859513,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601369,-0.0004308424875251341,0.0,0.0004308424875251341,,430.8424875251341,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601399,0.0003416401358720055,0.0003416401358720055,0.0,,341.6401358720055,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601512,0.0005076191492511175,0.0005076191492511175,0.0,,507.6191492511175,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601519,-0.0002700253451227044,0.0,0.0002700253451227044,,270.02534512270444,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601528,6.285130591728868e-05,0.00037765641525610243,0.00031480510933881375,,62.85130591728868,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601555,-0.00030827069314985167,0.0,0.00030827069314985167,,308.2706931498517,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601588,0.000262031201389814,0.000262031201389814,0.0,,262.031201389814,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601595,-0.00027805473313846754,0.0,0.00027805473313846754,,278.05473313846755,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601599,0.0003356945913387577,0.0003356945913387577,0.0,,335.6945913387577,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601606,0.0004485936667800572,0.0004485936667800572,0.0,,448.5936667800572,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601616,-0.000667919835158012,0.0,0.000667919835158012,,667.919835158012,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601619,-0.0003195869591009223,0.0,0.0003195869591009223,,319.5869591009223,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601628,0.0007313504330623595,0.001235289949409123,0.0005039395163467635,,731.3504330623595,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601633,-0.00048459442934688793,0.0,0.00048459442934688793,,484.5944293468879,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601636,0.00034635892227907733,0.00034635892227907733,0.0,,346.3589222790773,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601665,-0.0005512526150430754,0.0,0.0005512526150430754,,551.2526150430754,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601668,0.0002442664231834931,0.0007083724851131413,0.00046410606192964814,,244.26642318349312,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601669,-0.00033449531643901846,0.00028431276613384576,0.0006188080825728642,,334.49531643901844,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601689,-0.00038961990384217375,0.0,0.00038961990384217375,,389.61990384217376,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601696,0.00017581133331326517,0.0005427789171646148,0.00036696758385134964,,175.81133331326518,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601698,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601702,-0.0009114573923816914,0.0,0.0009114573923816914,,911.4573923816914,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601717,-0.00032917040116001124,0.0,0.00032917040116001124,,329.17040116001124,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601718,0.0008892335451420284,0.0008892335451420284,0.0,,889.2335451420284,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601727,-0.00029221492788163026,0.0,0.00029221492788163026,,292.2149278816303,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601766,0.00046437751801861485,0.00046437751801861485,0.0,,464.37751801861486,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601777,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601798,0.00035670534812240684,0.00035670534812240684,0.0,,356.70534812240686,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601799,-0.0002635424819308232,0.0,0.0002635424819308232,,263.54248193082316,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601800,-0.0007296927678893889,0.0,0.0007296927678893889,,729.6927678893888,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601811,-0.0003982234979333259,0.0,0.0003982234979333259,,398.22349793332586,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601818,0.0006581728601838635,0.0006581728601838635,0.0,,658.1728601838636,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601827,-0.0004360512913466815,0.0,0.0004360512913466815,,436.0512913466815,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601828,0.0002978193108432922,0.0002978193108432922,0.0,,297.8193108432922,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601860,-0.0007514098145527638,0.0,0.0007514098145527638,,751.4098145527638,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601865,0.0003671505998975871,0.0003671505998975871,0.0,,367.15059989758714,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601868,0.0009185489367401173,0.0009185489367401173,0.0,,918.5489367401173,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601869,-0.0022146815586818296,0.0,0.0022146815586818296,,2214.6815586818298,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601882,0.00036607862734314156,0.00036607862734314156,0.0,,366.07862734314153,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601886,4.661932441545795e-05,0.00034540476546839115,0.0002987854410529332,,46.61932441545795,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601899,-0.0004229040162307011,0.0,0.0004229040162307011,,422.90401623070113,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601908,0.00029501630556476706,0.00029501630556476706,0.0,,295.01630556476704,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601929,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601939,0.0014855798932547882,0.0019142279368706261,0.00042864804361583794,,1485.5798932547882,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601952,0.0004926598422987269,0.0004926598422987269,0.0,,492.65984229872686,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601963,-0.0006264856022077631,0.0,0.0006264856022077631,,626.4856022077631,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601975,-0.0005248933423902882,0.0,0.0005248933423902882,,524.8933423902882,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,601988,0.002786265108111689,0.002786265108111689,0.0,,2786.2651081116887,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601991,-0.0017779837865473844,0.0,0.0017779837865473844,,1777.9837865473844,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,601998,-0.0003402610480993646,0.0,0.0003402610480993646,,340.26104809936464,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603000,0.0005712160813896401,0.0005712160813896401,0.0,,571.2160813896401,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603015,-0.0004772659691677289,0.0,0.0004772659691677289,,477.26596916772894,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603020,0.001587113036266152,0.001587113036266152,0.0,,1587.113036266152,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603021,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603022,-0.004974851186004503,0.0,0.004974851186004503,,4974.851186004503,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603025,0.0007226624199713314,0.0007226624199713314,0.0,,722.6624199713314,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603029,0.0002761651494817391,0.0007463210111013453,0.0004701558616196062,,276.1651494817391,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603038,0.0002713894585823074,0.0002713894585823074,0.0,,271.3894585823074,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603041,0.0007205858038219885,0.0007205858038219885,0.0,,720.5858038219885,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603048,-0.0008387830488030851,0.0,0.0008387830488030851,,838.7830488030851,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603052,0.0014750815278238353,0.0014750815278238353,0.0,,1475.0815278238354,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603053,0.0006131145714671198,0.0006131145714671198,0.0,,613.1145714671198,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603057,0.0002879033980827233,0.0002879033980827233,0.0,,287.9033980827233,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603058,-0.002935740670810797,0.0,0.002935740670810797,,2935.740670810797,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603061,-0.001511818549040291,0.0,0.001511818549040291,,1511.818549040291,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603066,0.000858780341541274,0.000858780341541274,0.0,,858.780341541274,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603073,-0.0015394737664007837,0.0,0.0015394737664007837,,1539.4737664007837,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603076,0.0003613312099856657,0.0003613312099856657,0.0,,361.3312099856657,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603078,-0.0030568463648312214,0.0005499207450220439,0.0036067671098532652,,3056.8463648312213,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603080,0.0004316409174848398,0.0009427212771806467,0.0005110803596958069,,431.6409174848398,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603083,-0.0023595672681283046,0.0,0.0023595672681283046,,2359.5672681283045,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603085,-0.0005090195517938075,0.0,0.0005090195517938075,,509.01955179380747,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603086,0.0003130634952934482,0.0003130634952934482,0.0,,313.0634952934482,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603088,-0.001138448418420032,0.0002960612275443353,0.0014345096459643671,,1138.4484184200319,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603097,0.0029501630556476705,0.0029501630556476705,0.0,,2950.1630556476707,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603098,0.000328224947290644,0.000328224947290644,0.0,,328.22494729064397,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603102,-0.0007865224227094348,0.0,0.0007865224227094348,,786.5224227094349,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603109,0.0005224247077709417,0.0005224247077709417,0.0,,522.4247077709417,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603111,0.0009719529446901242,0.0009719529446901242,0.0,,971.9529446901242,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603117,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603118,-0.0012751196853016595,0.0,0.0012751196853016595,,1275.1196853016595,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603121,2.589944178704696e-05,0.00038401816191432154,0.0003581187201272746,,25.899441787046957,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603123,3.836725061195982e-05,0.0003608113089641036,0.0003224440583521438,,38.36725061195982,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603131,-0.00026183427294760545,0.0,0.00026183427294760545,,261.8342729476054,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603137,-0.0004059062663822002,0.0,0.0004059062663822002,,405.9062663822002,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603138,-0.0003586274114910918,0.0,0.0003586274114910918,,358.6274114910918,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603139,-0.0007491801118389573,0.0,0.0007491801118389573,,749.1801118389573,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603150,0.0006086501449758544,0.0006086501449758544,0.0,,608.6501449758545,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603155,-0.0008500797902011064,0.0,0.0008500797902011064,,850.0797902011063,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603162,-0.0005304069279195979,0.0,0.0005304069279195979,,530.4069279195979,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603165,-0.00057120746083649,0.0,0.00057120746083649,,571.20746083649,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603169,0.0005025327850301643,0.0005025327850301643,0.0,,502.53278503016435,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603173,-0.00026916172461591536,0.0,0.00026916172461591536,,269.1617246159154,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603176,0.00027955837205134005,0.00027955837205134005,0.0,,279.55837205134003,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603179,-0.00032039809351488394,0.0,0.00032039809351488394,,320.39809351488395,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603180,0.000688911702555088,0.000688911702555088,0.0,,688.9117025550879,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603188,-0.00026183427294760545,0.0,0.00026183427294760545,,261.8342729476054,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603197,0.00026963855884951825,0.00026963855884951825,0.0,,269.63855884951823,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603200,-0.0012815923740595358,0.0,0.0012815923740595358,,1281.5923740595358,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603201,-0.00028528101433867637,0.0,0.00028528101433867637,,285.28101433867636,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603203,0.00044699440237085916,0.00044699440237085916,0.0,,446.9944023708592,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603206,-0.004974851186004503,0.0,0.004974851186004503,,4974.851186004503,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603212,-0.00029053359918265655,0.0,0.00029053359918265655,,290.53359918265653,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603213,-0.00033934636786253836,0.0,0.00033934636786253836,,339.3463678625384,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603214,0.0012992946100002696,0.0012992946100002696,0.0,,1299.2946100002696,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603216,0.00030818776492883866,0.0007332276600293919,0.0004250398951005532,,308.18776492883865,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603219,0.0008632591266688413,0.0016829789243627653,0.0008197197976939239,,863.2591266688413,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603222,3.0260409478714552e-05,0.0003577230523966505,0.00032746264291793595,,30.260409478714553,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603226,-0.0008616849750502682,0.0,0.0008616849750502682,,861.6849750502682,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603227,-0.0002908683153107472,0.0,0.0002908683153107472,,290.86831531074716,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603228,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603230,-0.003555967573094769,0.0,0.003555967573094769,,3555.967573094769,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603231,-0.0006592002550645654,0.0,0.0006592002550645654,,659.2002550645653,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603232,0.0007668619563610152,0.0007668619563610152,0.0,,766.8619563610152,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603236,0.0020554414731971476,0.0020554414731971476,0.0,,2055.4414731971474,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603239,0.0007873398930170687,0.0017294059291727724,0.0009420660361557037,,787.3398930170687,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603256,0.0002142778002572651,0.0011095746005754515,0.0008952968003181864,,214.27780025726508,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603258,0.0013481927942475915,0.0013481927942475915,0.0,,1348.1927942475916,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603269,-0.0004484435127703882,0.0,0.0004484435127703882,,448.44351277038817,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603288,0.0010902776510002263,0.0010902776510002263,0.0,,1090.2776510002263,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603301,-0.0005699180534756852,0.0,0.0005699180534756852,,569.9180534756853,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603303,0.0005928223634280189,0.0005928223634280189,0.0,,592.8223634280189,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603305,0.0005035418870081366,0.0005035418870081366,0.0,,503.5418870081366,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603306,0.0005877755913996424,0.0009872592902757953,0.0003994836988761528,,587.7755913996424,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603307,-0.0003944901526402009,0.0,0.0003944901526402009,,394.4901526402009,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603308,0.00035269178583692264,0.00035269178583692264,0.0,,352.69178583692263,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603309,0.00037516110599239617,0.0008358795324335067,0.0004607184264411105,,375.1611059923962,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603316,-3.0253037099642745e-06,0.0002922655707809464,0.00029529087449091065,,3.0253037099642746,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603319,0.00027205679417384855,0.0005751464672707616,0.00030308967309691304,,272.0567941738486,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603321,-0.0006083703558788641,0.0,0.0006083703558788641,,608.3703558788642,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603322,0.0005572530216223379,0.0005572530216223379,0.0,,557.2530216223379,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603324,-0.0030789475328015675,0.0,0.0030789475328015675,,3078.9475328015674,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603325,-0.00030200203072934035,0.0,0.00030200203072934035,,302.00203072934033,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603327,-0.0004413875833736513,0.0,0.0004413875833736513,,441.3875833736513,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603330,0.0003384127661674116,0.0003384127661674116,0.0,,338.4127661674116,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603333,0.0003759578106897331,0.0003759578106897331,0.0,,375.95781068973315,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603335,0.0006332420700253838,0.0006332420700253838,0.0,,633.2420700253838,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603336,-0.00028722832501675607,0.0,0.00028722832501675607,,287.22832501675606,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603337,0.0008707078462849028,0.0008707078462849028,0.0,,870.7078462849028,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603339,-0.00040331261611777726,0.0,0.00040331261611777726,,403.3126161177773,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603356,-0.003784583180715079,0.0002875732336353808,0.00407215641435046,,3784.583180715079,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603357,-0.0010221607193916138,0.0,0.0010221607193916138,,1022.1607193916138,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603358,0.0019377138921895644,0.003095850120124099,0.0011581362279345345,,1937.7138921895644,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603363,0.0002734611338386608,0.0002734611338386608,0.0,,273.4611338386608,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603366,0.00032440344078920046,0.00032440344078920046,0.0,,324.40344078920043,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603379,0.0003260908449025383,0.0003260908449025383,0.0,,326.0908449025383,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603380,-0.0005117800538808944,0.0005764686430575908,0.0010882486969384852,,511.7800538808944,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603383,-0.00010349977659406147,0.00029852840444053813,0.0004020281810345996,,103.49977659406147,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603385,0.0004438298402301805,0.0004438298402301805,0.0,,443.8298402301805,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603389,-0.000755913468137093,0.0006704916035562889,0.0014264050716933819,,755.913468137093,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603392,0.0009498631050380759,0.0009498631050380759,0.0,,949.8631050380759,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603398,3.819789154124487e-05,0.00036822886891343904,0.0003300309773721942,,38.19789154124487,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603399,0.0003054371007674202,0.0003054371007674202,0.0,,305.4371007674202,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603439,0.00045927446837005863,0.00045927446837005863,0.0,,459.2744683700586,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603477,0.0007419049104439409,0.0007419049104439409,0.0,,741.9049104439408,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603496,0.0009113125202968204,0.0013931325540558444,0.00048182003375902405,,911.3125202968205,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603499,0.00025827980196730044,0.00025827980196730044,0.0,,258.27980196730044,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603501,0.00027862651081116894,0.00027862651081116894,0.0,,278.62651081116894,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603507,0.0004916938426079451,0.0004916938426079451,0.0,,491.6938426079451,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603516,-0.0002723556609382185,0.0,0.0002723556609382185,,272.3556609382185,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603527,0.0004399365960176351,0.0004399365960176351,0.0,,439.93659601763505,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603530,0.0010307629421557555,0.0012925972151033608,0.00026183427294760545,,1030.7629421557556,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603536,-0.0004999479162172845,0.0,0.0004999479162172845,,499.9479162172845,,,,CSMAR_TRD_Dalyr
2024-08-01,SELL,603551,-0.0003407202397972046,0.0,0.0003407202397972046,,340.7202397972046,,,,CSMAR_TRD_Dalyr
2024-08-01,BUY,603557,0.004561461856981821,0.004907316237378709,0.00034585438039688845,,4561.46185698182,,,,CSMAR_TRD_Dalyr
